time,tavg,tmin,tmax,prcp,location,snow,wdir,wspd,wpgt,pres,tsun
29-03-2019,29.4,18.6,36.6,,Safdarjung,,,,,,
30-03-2019,31.4,20.2,39.0,,Safdarjung,,,,,,
31-03-2019,28.8,21.0,39.2,0.3,Safdarjung,,,,,,
01-04-2019,27.7,17.6,34.3,0.0,Safdarjung,,,,,,
02-04-2019,27.6,16.2,35.0,,Safdarjung,,,,,,
03-04-2019,29.2,17.6,36.0,,Safdarjung,,,,,,
04-04-2019,30.1,18.7,38.0,,Safdarjung,,,,,,
05-04-2019,28.7,20.0,39.0,,Safdarjung,,,,,,
06-04-2019,33.6,22.4,39.3,0.0,Safdarjung,,,,,,
07-04-2019,30.8,24.0,37.8,6.1,Safdarjung,,,,,,
08-04-2019,29.4,20.2,36.0,,Safdarjung,,,,,,
09-04-2019,30.2,20.4,36.6,,Safdarjung,,,,,,
10-04-2019,32.1,20.0,39.0,,Safdarjung,,,,,,
11-04-2019,32.6,23.0,39.0,,Safdarjung,,,,,,
12-04-2019,30.6,23.2,38.7,0.5,Safdarjung,,,,,,
13-04-2019,31.4,21.6,38.0,0.3,Safdarjung,,,,,,
14-04-2019,32.2,21.8,38.0,0.0,Safdarjung,,,,,,
15-04-2019,33.6,25.5,40.0,,Safdarjung,,,,,,
16-04-2019,26.0,20.5,40.0,1.0,Safdarjung,,,,,,
17-04-2019,24.3,19.0,30.7,1.0,Safdarjung,,,,,,
18-04-2019,25.8,17.1,31.0,0.5,Safdarjung,,,,,,
19-04-2019,27.5,18.2,32.0,0.0,Safdarjung,,,,,,
20-04-2019,29.2,19.8,35.0,,Safdarjung,,,,,,
21-04-2019,31.1,20.6,37.2,,Safdarjung,,,,,,
22-04-2019,32.2,22.0,38.0,,Safdarjung,,,,,,
23-04-2019,33.8,22.2,40.0,,Safdarjung,,,,,,
24-04-2019,34.1,26.6,41.4,,Safdarjung,,,,,,
25-04-2019,33.8,28.0,42.0,,Safdarjung,,,,,,
26-04-2019,34.3,24.2,42.1,,Safdarjung,,,,,,
27-04-2019,33.7,26.7,41.0,,Safdarjung,,,,,,
28-04-2019,34.8,25.4,41.0,,Safdarjung,,,,,,
29-04-2019,34.8,23.4,42.0,,Safdarjung,,,,,,
30-04-2019,34.4,24.0,43.2,,Safdarjung,,,,,,
01-05-2019,34.4,24.4,43.7,,Safdarjung,,,,,,
02-05-2019,33.5,25.8,41.3,,Safdarjung,,,,,,
03-05-2019,32.6,24.0,41.0,0.0,Safdarjung,,,,,,
04-05-2019,32.1,22.4,39.5,4.1,Safdarjung,,,,,,
05-05-2019,32.6,19.8,39.2,0.0,Safdarjung,,,,,,
06-05-2019,33.8,22.4,41.0,,Safdarjung,,,,,,
07-05-2019,33.5,21.8,41.2,,Safdarjung,,,,,,
08-05-2019,35.3,23.6,41.6,,Safdarjung,,,,,,
09-05-2019,36.1,26.4,42.0,,Safdarjung,,,,,,
10-05-2019,35.4,29.4,41.8,,Safdarjung,,,,,,
11-05-2019,33.9,24.4,41.2,0.0,Safdarjung,,,,,,
12-05-2019,33.4,25.2,38.8,,Safdarjung,,,,,,
13-05-2019,33.3,25.4,40.0,,Safdarjung,,,,,,
14-05-2019,30.8,20.8,40.2,3.0,Safdarjung,,,,,,
15-05-2019,29.4,23.0,35.0,0.0,Safdarjung,,,,,,
16-05-2019,30.6,23.4,36.4,2.0,Safdarjung,,,,,,
17-05-2019,29.6,21.6,37.0,0.0,Safdarjung,,,,,,
18-05-2019,28.7,19.5,37.4,10.9,Safdarjung,,,,,,
19-05-2019,31.9,23.2,37.0,0.0,Safdarjung,,,,,,
20-05-2019,34.0,22.8,40.0,,Safdarjung,,,,,,
21-05-2019,35.3,25.2,41.0,,Safdarjung,,,,,,
22-05-2019,33.4,26.4,41.0,,Safdarjung,,,,,,
23-05-2019,33.7,25.0,40.0,,Safdarjung,,,,,,
24-05-2019,29.8,23.8,40.4,6.1,Safdarjung,,,,,,
25-05-2019,32.5,24.5,37.0,0.0,Safdarjung,,,,,,
26-05-2019,34.2,23.0,39.2,,Safdarjung,,,,,,
27-05-2019,35.1,25.4,42.0,,Safdarjung,,,,,,
28-05-2019,34.6,23.0,42.0,,Safdarjung,,,,,,
29-05-2019,36.6,24.6,43.0,,Safdarjung,,,,,,
30-05-2019,38.2,26.8,45.0,,Safdarjung,,,,,,
31-05-2019,38.7,28.4,45.0,,Safdarjung,,,,,,
01-06-2019,37.6,27.6,44.8,,Safdarjung,,,,,,
02-06-2019,37.3,30.8,43.5,,Safdarjung,,,,,,
03-06-2019,35.9,29.4,42.5,,Safdarjung,,,,,,
04-06-2019,36.7,28.7,41.0,,Safdarjung,,,,,,
05-06-2019,37.5,29.8,42.2,,Safdarjung,,,,,,
06-06-2019,37.7,28.6,44.0,,Safdarjung,,,,,,
07-06-2019,35.0,26.4,43.9,,Safdarjung,,,,,,
08-06-2019,37.9,28.0,42.6,,Safdarjung,,,,,,
09-06-2019,37.4,27.2,43.4,,Safdarjung,,,,,,
10-06-2019,39.2,27.4,45.0,,Safdarjung,,,,,,
11-06-2019,38.6,30.4,45.6,,Safdarjung,,,,,,
12-06-2019,36.0,30.0,44.5,,Safdarjung,,,,,,
13-06-2019,37.0,29.0,41.6,,Safdarjung,,,,,,
14-06-2019,37.6,30.6,43.0,,Safdarjung,,,,,,
15-06-2019,37.9,27.8,43.7,,Safdarjung,,,,,,
16-06-2019,31.5,28.4,43.4,0.0,Safdarjung,,,,,,
17-06-2019,30.3,25.6,36.3,0.5,Safdarjung,,,,,,
18-06-2019,28.5,20.6,35.0,10.9,Safdarjung,,,,,,
19-06-2019,32.2,24.2,37.0,0.0,Safdarjung,,,,,,
20-06-2019,33.5,25.4,38.2,,Safdarjung,,,,,,
21-06-2019,35.1,28.2,39.0,,Safdarjung,,,,,,
22-06-2019,35.6,27.2,40.0,0.0,Safdarjung,,,,,,
23-06-2019,35.3,28.6,40.3,,Safdarjung,,,,,,
24-06-2019,32.1,27.4,40.5,,Safdarjung,,,,,,
25-06-2019,34.2,27.8,39.0,,Safdarjung,,,,,,
26-06-2019,35.8,29.6,41.0,,Safdarjung,,,,,,
27-06-2019,35.3,28.6,41.1,,Safdarjung,,,,,,
28-06-2019,35.8,27.2,41.2,,Safdarjung,,,,,,
29-06-2019,38.1,30.0,42.0,,Safdarjung,,,,,,
30-06-2019,37.9,32.0,42.3,,Safdarjung,,,,,,
01-07-2019,36.8,30.6,42.2,,Safdarjung,,,,,,
02-07-2019,34.9,30.0,41.6,,Safdarjung,,,,,,
03-07-2019,34.9,30.6,38.4,,Safdarjung,,,,,,
04-07-2019,30.9,28.6,39.4,0.0,Safdarjung,,,,,,
05-07-2019,28.8,26.9,38.6,1.0,Safdarjung,,,,,,
06-07-2019,33.4,26.5,37.0,24.9,Safdarjung,,,,,,
07-07-2019,32.1,27.6,37.0,0.0,Safdarjung,,,,,,
08-07-2019,33.7,28.6,36.0,0.0,Safdarjung,,,,,,
09-07-2019,31.6,28.8,36.7,,Safdarjung,,,,,,
10-07-2019,33.9,28.2,37.0,,Safdarjung,,,,,,
11-07-2019,35.4,31.0,39.0,,Safdarjung,,,,,,
12-07-2019,34.9,30.6,39.2,,Safdarjung,,,,,,
13-07-2019,35.6,31.1,39.4,,Safdarjung,,,,,,
14-07-2019,34.3,30.3,39.6,,Safdarjung,,,,,,
15-07-2019,29.1,24.0,37.7,,Safdarjung,,,,,,
16-07-2019,29.2,24.0,34.7,,Safdarjung,,,,,,
17-07-2019,27.0,24.0,33.4,22.1,Safdarjung,,,,,,
18-07-2019,27.0,23.5,31.7,11.9,Safdarjung,,,,,,
19-07-2019,31.9,25.0,36.0,4.1,Safdarjung,,,,,,
20-07-2019,30.7,26.0,36.2,0.0,Safdarjung,,,,,,
21-07-2019,30.6,25.6,36.7,8.9,Safdarjung,,,,,,
22-07-2019,31.3,24.6,36.5,50.0,Safdarjung,,,,,,
23-07-2019,34.2,28.2,37.0,4.1,Safdarjung,,,,,,
24-07-2019,33.3,27.8,38.0,0.0,Safdarjung,,,,,,
25-07-2019,28.7,25.0,37.8,21.1,Safdarjung,,,,,,
26-07-2019,28.6,26.2,32.0,0.5,Safdarjung,,,,,,
27-07-2019,28.7,25.4,32.5,10.9,Safdarjung,,,,,,
28-07-2019,30.1,25.8,34.0,3.0,Safdarjung,,,,,,
29-07-2019,31.9,27.9,36.0,6.1,Safdarjung,,,,,,
30-07-2019,31.5,27.4,36.1,0.0,Safdarjung,,,,,,
31-07-2019,31.9,27.8,35.1,0.0,Safdarjung,,,,,,
01-08-2019,32.9,27.8,36.4,,Safdarjung,,,,,,
02-08-2019,30.9,29.0,36.9,,Safdarjung,,,,,,
03-08-2019,30.0,27.4,34.6,,Safdarjung,,,,,,
04-08-2019,30.8,27.2,35.4,,Safdarjung,,,,,,
05-08-2019,31.8,27.2,37.2,,Safdarjung,,,,,,
06-08-2019,27.2,24.0,37.4,11.9,Safdarjung,,,,,,
07-08-2019,30.9,25.6,34.0,22.1,Safdarjung,,,,,,
08-08-2019,33.5,27.5,38.0,0.0,Safdarjung,,,,,,
09-08-2019,31.5,28.4,37.9,,Safdarjung,,,,,,
10-08-2019,31.1,27.2,34.0,0.0,Safdarjung,,,,,,
11-08-2019,32.9,27.6,36.0,0.0,Safdarjung,,,,,,
12-08-2019,31.1,28.0,36.2,0.3,Safdarjung,,,,,,
13-08-2019,30.4,27.8,35.0,2.0,Safdarjung,,,,,,
14-08-2019,30.5,25.6,35.5,10.9,Safdarjung,,,,,,
15-08-2019,30.6,24.8,34.6,10.9,Safdarjung,,,,,,
16-08-2019,29.9,26.6,34.8,0.0,Safdarjung,,,,,,
17-08-2019,26.9,25.2,32.5,7.1,Safdarjung,,,,,,
18-08-2019,27.3,24.8,29.6,46.0,Safdarjung,,,,,,
19-08-2019,30.7,23.6,34.0,2.0,Safdarjung,,,,,,
20-08-2019,31.4,25.6,35.0,0.0,Safdarjung,,,,,,
21-08-2019,32.0,24.8,36.0,0.0,Safdarjung,,,,,,
22-08-2019,30.4,24.5,36.1,,Safdarjung,,,,,,
23-08-2019,31.8,24.6,36.0,0.0,Safdarjung,,,,,,
24-08-2019,31.1,28.2,36.2,,Safdarjung,,,,,,
25-08-2019,29.3,26.8,33.8,0.3,Safdarjung,,,,,,
26-08-2019,31.9,25.7,35.0,3.0,Safdarjung,,,,,,
27-08-2019,32.9,27.4,36.4,0.0,Safdarjung,,,,,,
28-08-2019,33.8,28.2,38.0,,Safdarjung,,,,,,
29-08-2019,33.6,29.2,38.1,,Safdarjung,,,,,,
30-08-2019,32.8,28.0,38.2,,Safdarjung,,,,,,
31-08-2019,33.0,29.2,36.7,,Safdarjung,,,,,,
01-09-2019,29.9,26.4,37.0,,Safdarjung,,,,,,
02-09-2019,32.7,27.1,36.4,,Safdarjung,,,,,,
03-09-2019,33.1,27.8,36.6,,Safdarjung,,,,,,
04-09-2019,32.6,27.6,36.2,,Safdarjung,,,,,,
05-09-2019,31.9,28.3,35.8,,Safdarjung,,,,,,
06-09-2019,31.7,28.2,37.0,,Safdarjung,,,,,,
07-09-2019,29.9,27.6,37.2,,Safdarjung,,,,,,
08-09-2019,31.9,26.4,35.5,,Safdarjung,,,,,,
09-09-2019,32.2,28.3,36.0,,Safdarjung,,,,,,
10-09-2019,32.4,27.6,36.6,,Safdarjung,,,,,,
11-09-2019,33.6,28.2,37.5,,Safdarjung,,,,,,
12-09-2019,33.3,29.8,38.2,,Safdarjung,,,,,,
13-09-2019,32.9,27.8,37.1,,Safdarjung,,,,,,
14-09-2019,32.0,28.7,35.0,,Safdarjung,,,,,,
15-09-2019,30.7,27.3,35.2,2.0,Safdarjung,,,,,,
16-09-2019,32.3,27.1,36.0,0.0,Safdarjung,,,,,,
17-09-2019,32.3,27.5,36.4,5.1,Safdarjung,,,,,,
18-09-2019,30.9,26.2,36.8,0.3,Safdarjung,,,,,,
19-09-2019,29.1,25.1,35.1,0.0,Safdarjung,,,,,,
20-09-2019,30.8,24.9,35.0,0.3,Safdarjung,,,,,,
21-09-2019,28.0,24.0,35.3,0.0,Safdarjung,,,,,,
22-09-2019,27.2,23.7,35.2,33.0,Safdarjung,,,,,,
23-09-2019,29.1,24.0,32.0,0.0,Safdarjung,,,,,,
24-09-2019,29.4,23.9,34.0,0.0,Safdarjung,,,,,,
25-09-2019,30.2,24.5,35.0,,Safdarjung,,,,,,
26-09-2019,29.7,25.8,35.1,,Safdarjung,,,,,,
27-09-2019,28.5,25.4,34.0,,Safdarjung,,,,,,
28-09-2019,28.6,24.1,32.6,,Safdarjung,,,,,,
29-09-2019,27.7,24.2,33.0,0.3,Safdarjung,,,,,,
30-09-2019,27.4,23.8,31.2,0.0,Safdarjung,,,,,,
01-10-2019,28.7,23.8,32.4,0.0,Safdarjung,,,,,,
02-10-2019,29.0,23.4,33.0,2.0,Safdarjung,,,,,,
03-10-2019,28.8,21.4,34.4,0.0,Safdarjung,,,,,,
04-10-2019,27.2,19.8,34.8,47.0,Safdarjung,,,,,,
05-10-2019,27.3,21.0,32.0,0.0,Safdarjung,,,,,,
06-10-2019,27.6,21.1,33.0,,Safdarjung,,,,,,
07-10-2019,27.7,22.4,32.9,,Safdarjung,,,,,,
08-10-2019,27.2,20.2,32.0,,Safdarjung,,,,,,
09-10-2019,27.5,20.3,33.6,,Safdarjung,,,,,,
10-10-2019,27.7,21.0,33.8,,Safdarjung,,,,,,
11-10-2019,27.9,20.3,33.9,,Safdarjung,,,,,,
12-10-2019,28.1,20.6,33.2,,Safdarjung,,,,,,
13-10-2019,27.8,20.8,33.2,,Safdarjung,,,,,,
14-10-2019,27.6,20.6,34.0,,Safdarjung,,,,,,
15-10-2019,28.6,20.4,34.0,,Safdarjung,,,,,,
16-10-2019,28.6,21.2,34.8,,Safdarjung,,,,,,
17-10-2019,28.2,21.4,33.9,,Safdarjung,,,,,,
18-10-2019,28.5,21.2,34.2,,Safdarjung,,,,,,
19-10-2019,27.3,19.8,34.7,0.0,Safdarjung,,,,,,
20-10-2019,26.0,19.0,32.6,,Safdarjung,,,,,,
21-10-2019,24.7,17.2,32.5,,Safdarjung,,,,,,
22-10-2019,25.2,17.5,31.8,,Safdarjung,,,,,,
23-10-2019,25.3,16.5,32.0,,Safdarjung,,,,,,
24-10-2019,25.6,17.7,32.4,,Safdarjung,,,,,,
25-10-2019,25.2,18.2,32.1,,Safdarjung,,,,,,
26-10-2019,24.9,17.6,30.9,,Safdarjung,,,,,,
27-10-2019,25.1,17.4,31.4,,Safdarjung,,,,,,
28-10-2019,25.0,17.7,31.5,,Safdarjung,,,,,,
29-10-2019,24.1,18.4,30.2,,Safdarjung,,,,,,
30-10-2019,25.2,20.0,30.6,,Safdarjung,,,,,,
31-10-2019,24.7,16.8,32.0,,Safdarjung,,,,,,
01-11-2019,25.4,17.1,31.6,,Safdarjung,,,,,,
02-11-2019,24.5,18.8,31.7,,Safdarjung,,,,,,
03-11-2019,23.4,18.7,29.5,0.3,Safdarjung,,,,,,
04-11-2019,24.1,18.9,29.4,0.0,Safdarjung,,,,,,
05-11-2019,23.5,17.5,30.2,,Safdarjung,,,,,,
06-11-2019,23.4,15.2,32.2,,Safdarjung,,,,,,
07-11-2019,20.6,18.6,32.3,,Safdarjung,,,,,,
08-11-2019,21.9,15.6,30.0,,Safdarjung,,,,,,
09-11-2019,21.6,15.6,30.1,,Safdarjung,,,,,,
10-11-2019,20.5,14.5,29.8,,Safdarjung,,,,,,
11-11-2019,19.7,13.5,29.1,,Safdarjung,,,,,,
12-11-2019,17.9,11.7,29.5,,Safdarjung,,,,,,
13-11-2019,20.3,13.4,28.2,,Safdarjung,,,,,,
14-11-2019,20.2,15.4,28.3,,Safdarjung,,,,,,
15-11-2019,21.2,16.0,27.6,,Safdarjung,,,,,,
16-11-2019,22.2,15.4,29.2,,Safdarjung,,,,,,
17-11-2019,23.0,16.2,29.3,,Safdarjung,,,,,,
18-11-2019,18.5,15.3,29.0,,Safdarjung,,,,,,
19-11-2019,19.0,12.3,26.8,,Safdarjung,,,,,,
20-11-2019,19.1,11.4,28.2,,Safdarjung,,,,,,
21-11-2019,19.3,12.5,28.9,,Safdarjung,,,,,,
22-11-2019,19.7,11.8,28.6,,Safdarjung,,,,,,
23-11-2019,20.4,14.7,27.7,,Safdarjung,,,,,,
24-11-2019,20.7,15.3,26.8,,Safdarjung,,,,,,
25-11-2019,20.0,13.7,26.8,,Safdarjung,,,,,,
26-11-2019,21.6,16.2,27.2,0.0,Safdarjung,,,,,,
27-11-2019,20.4,14.5,27.9,,Safdarjung,,,,,,
28-11-2019,18.3,16.2,27.4,0.0,Safdarjung,,,,,,
29-11-2019,18.1,12.5,24.6,0.0,Safdarjung,,,,,,
30-11-2019,15.8,13.0,24.9,,Safdarjung,,,,,,
01-12-2019,15.7,9.4,23.2,,Safdarjung,,,,,,
02-12-2019,15.0,8.0,23.4,,Safdarjung,,,,,,
03-12-2019,15.4,9.1,24.3,,Safdarjung,,,,,,
04-12-2019,14.6,7.9,24.4,,Safdarjung,,,,,,
05-12-2019,14.4,7.6,24.0,,Safdarjung,,,,,,
06-12-2019,15.9,8.4,24.0,,Safdarjung,,,,,,
07-12-2019,15.1,9.3,24.2,,Safdarjung,,,,,,
08-12-2019,15.3,8.7,24.8,,Safdarjung,,,,,,
09-12-2019,14.8,7.7,23.8,,Safdarjung,,,,,,
10-12-2019,16.8,7.4,23.5,,Safdarjung,,,,,,
11-12-2019,15.8,7.9,22.8,,Safdarjung,,,,,,
12-12-2019,16.4,12.8,23.2,,Safdarjung,,,,,,
13-12-2019,15.2,12.8,21.5,34.0,Safdarjung,,,,,,
14-12-2019,14.7,9.7,18.7,0.5,Safdarjung,,,,,,
15-12-2019,14.2,9.8,19.2,0.0,Safdarjung,,,,,,
16-12-2019,11.4,10.2,19.8,,Safdarjung,,,,,,
17-12-2019,10.6,8.6,12.9,,Safdarjung,,,,,,
18-12-2019,12.2,7.0,18.0,,Safdarjung,,,,,,
19-12-2019,10.3,5.2,18.0,,Safdarjung,,,,,,
20-12-2019,12.1,6.4,17.4,,Safdarjung,,,,,,
21-12-2019,12.6,9.6,17.5,,Safdarjung,,,,,,
22-12-2019,11.3,7.4,18.0,,Safdarjung,,,,,,
23-12-2019,9.6,6.6,14.6,,Safdarjung,,,,,,
24-12-2019,11.4,5.7,15.6,,Safdarjung,,,,,,
25-12-2019,8.4,6.0,17.2,,Safdarjung,,,,,,
26-12-2019,8.8,5.8,13.1,,Safdarjung,,,,,,
27-12-2019,8.6,4.2,13.8,,Safdarjung,,,,,,
28-12-2019,7.1,2.4,14.4,,Safdarjung,,,,,,
29-12-2019,8.8,3.4,15.5,,Safdarjung,,,,,,
30-12-2019,6.9,2.6,15.8,,Safdarjung,,,,,,
31-12-2019,8.1,4.8,14.7,,Safdarjung,,,,,,
01-01-2020,10.8,2.4,20.2,,Safdarjung,,,,,,
02-01-2020,13.7,4.6,22.0,,Safdarjung,,,,,,
03-01-2020,14.4,7.6,23.0,,Safdarjung,,,,,,
04-01-2020,13.6,8.0,23.5,,Safdarjung,,,,,,
05-01-2020,14.2,7.0,21.6,,Safdarjung,,,,,,
06-01-2020,15.2,9.9,21.2,,Safdarjung,,,,,,
07-01-2020,15.0,11.6,19.1,0.0,Safdarjung,,,,,,
08-01-2020,13.2,11.9,19.0,6.1,Safdarjung,,,,,,
09-01-2020,10.4,8.4,14.6,10.9,Safdarjung,,,,,,
10-01-2020,10.7,5.3,17.4,0.0,Safdarjung,,,,,,
11-01-2020,12.0,5.8,19.9,,Safdarjung,,,,,,
12-01-2020,13.6,7.1,22.2,,Safdarjung,,,,,,
13-01-2020,14.2,8.0,23.4,,Safdarjung,,,,,,
14-01-2020,12.6,9.8,19.9,,Safdarjung,,,,,,
15-01-2020,13.7,6.4,19.8,,Safdarjung,,,,,,
16-01-2020,13.2,9.5,19.9,0.0,Safdarjung,,,,,,
17-01-2020,13.2,11.2,17.4,6.1,Safdarjung,,,,,,
18-01-2020,12.3,8.4,17.7,0.0,Safdarjung,,,,,,
19-01-2020,11.0,7.0,17.7,,Safdarjung,,,,,,
20-01-2020,11.9,8.3,16.7,,Safdarjung,,,,,,
21-01-2020,13.6,9.2,20.0,,Safdarjung,,,,,,
22-01-2020,12.7,7.1,20.2,,Safdarjung,,,,,,
23-01-2020,14.1,9.0,20.0,,Safdarjung,,,,,,
24-01-2020,13.2,8.8,20.6,,Safdarjung,,,,,,
25-01-2020,11.6,4.8,21.1,,Safdarjung,,,,,,
26-01-2020,14.7,6.9,22.6,,Safdarjung,,,,,,
27-01-2020,15.5,8.5,22.7,,Safdarjung,,,,,,
28-01-2020,16.0,10.5,23.0,6.1,Safdarjung,,,,,,
29-01-2020,14.5,10.2,22.2,7.9,Safdarjung,,,,,,
30-01-2020,13.6,8.0,20.6,0.0,Safdarjung,,,,,,
31-01-2020,12.9,7.2,20.2,,Safdarjung,,,,,,
01-02-2020,12.3,5.7,19.7,,Safdarjung,,,,,,
02-02-2020,12.1,6.0,19.9,,Safdarjung,,,,,,
03-02-2020,12.9,5.4,21.2,,Safdarjung,,,,,,
04-02-2020,14.2,5.3,22.0,,Safdarjung,,,,,,
05-02-2020,13.6,6.7,22.7,,Safdarjung,,,,,,
06-02-2020,12.5,6.3,21.3,,Safdarjung,,,,,,
07-02-2020,12.7,6.1,20.4,,Safdarjung,,,,,,
08-02-2020,13.7,7.0,20.8,,Safdarjung,,,,,,
09-02-2020,13.9,6.6,22.2,,Safdarjung,,,,,,
10-02-2020,13.3,6.0,22.9,,Safdarjung,,,,,,
11-02-2020,14.2,5.9,22.6,,Safdarjung,,,,,,
12-02-2020,17.3,8.2,24.2,,Safdarjung,,,,,,
13-02-2020,20.0,12.3,27.4,,Safdarjung,,,,,,
14-02-2020,18.8,13.7,27.8,,Safdarjung,,,,,,
15-02-2020,18.2,11.5,25.4,,Safdarjung,,,,,,
16-02-2020,17.2,9.0,26.4,,Safdarjung,,,,,,
17-02-2020,17.7,9.0,27.1,,Safdarjung,,,,,,
18-02-2020,17.2,10.2,26.7,,Safdarjung,,,,,,
19-02-2020,19.1,8.1,26.9,,Safdarjung,,,,,,
20-02-2020,21.8,13.6,27.2,,Safdarjung,,,,,,
21-02-2020,16.8,14.6,27.5,2.0,Safdarjung,,,,,,
22-02-2020,18.6,13.0,24.4,0.0,Safdarjung,,,,,,
23-02-2020,19.8,12.8,26.6,,Safdarjung,,,,,,
24-02-2020,19.4,11.8,26.8,,Safdarjung,,,,,,
25-02-2020,19.3,13.0,26.4,,Safdarjung,,,,,,
26-02-2020,20.3,12.7,27.2,,Safdarjung,,,,,,
27-02-2020,20.7,13.0,27.4,,Safdarjung,,,,,,
28-02-2020,21.2,16.7,27.5,,Safdarjung,,,,,,
29-02-2020,19.4,16.0,27.2,,Safdarjung,,,,,,
01-03-2020,21.9,14.4,27.6,,Safdarjung,,,,,,
02-03-2020,21.2,14.6,27.8,,Safdarjung,,,,,,
03-03-2020,21.1,14.3,28.6,,Safdarjung,,,,,,
04-03-2020,20.9,14.4,29.0,,Safdarjung,,,,,,
05-03-2020,19.9,14.4,29.2,0.5,Safdarjung,,,,,,
06-03-2020,16.3,14.0,27.0,20.1,Safdarjung,,,,,,
07-03-2020,17.3,13.0,22.4,20.1,Safdarjung,,,,,,
08-03-2020,18.0,11.1,24.4,99.1,Safdarjung,,,,,,
09-03-2020,18.3,12.4,25.0,0.0,Safdarjung,,,,,,
10-03-2020,19.6,10.0,25.6,,Safdarjung,,,,,,
11-03-2020,21.6,14.8,27.0,1.0,Safdarjung,,,,,,
12-03-2020,21.7,14.7,27.4,1.0,Safdarjung,,,,,,
13-03-2020,21.3,13.8,28.0,0.0,Safdarjung,,,,,,
14-03-2020,18.5,16.1,28.3,0.0,Safdarjung,,,,,,
15-03-2020,18.8,12.0,25.0,37.1,Safdarjung,,,,,,
16-03-2020,19.9,12.6,26.2,0.0,Safdarjung,,,,,,
17-03-2020,20.5,13.6,27.4,,Safdarjung,,,,,,
18-03-2020,22.3,13.4,29.2,,Safdarjung,,,,,,
19-03-2020,23.2,16.0,29.8,,Safdarjung,,,,,,
20-03-2020,24.7,16.4,31.2,,Safdarjung,,,,,,
21-03-2020,23.6,17.8,31.4,,Safdarjung,,,,,,
22-03-2020,24.0,15.7,30.5,,Safdarjung,,,,,,
23-03-2020,24.5,16.4,32.2,,Safdarjung,,,,,,
24-03-2020,23.5,18.6,32.8,,Safdarjung,,,,,,
25-03-2020,25.6,16.8,33.0,,Safdarjung,,,,,,
26-03-2020,24.1,19.0,33.3,,Safdarjung,,,,,,
27-03-2020,21.7,19.4,29.2,1.0,Safdarjung,,,,,,
28-03-2020,21.8,15.7,27.6,5.1,Safdarjung,,,,,,
29-03-2020,24.1,16.6,29.8,0.0,Safdarjung,,,,,,
30-03-2020,23.0,15.6,30.6,,Safdarjung,,,,,,
31-03-2020,24.5,16.0,32.2,,Safdarjung,,,,,,
01-04-2020,25.6,17.4,32.6,3.0,Safdarjung,,,,,,
02-04-2020,24.8,18.4,32.7,0.0,Safdarjung,,,,,,
03-04-2020,23.2,15.4,31.0,,Safdarjung,,,,,,
04-04-2020,24.0,14.4,32.2,,Safdarjung,,,,,,
05-04-2020,25.6,16.5,33.3,,Safdarjung,,,,,,
06-04-2020,28.9,18.5,35.6,,Safdarjung,,,,,,
07-04-2020,26.7,17.6,35.8,,Safdarjung,,,,,,
08-04-2020,25.8,19.8,34.2,,Safdarjung,,,,,,
09-04-2020,24.6,13.5,33.5,,Safdarjung,,,,,,
10-04-2020,27.3,17.0,35.2,,Safdarjung,,,,,,
11-04-2020,29.4,19.1,36.8,,Safdarjung,,,,,,
12-04-2020,28.7,20.3,36.9,,Safdarjung,,,,,,
13-04-2020,30.7,20.6,37.6,,Safdarjung,,,,,,
14-04-2020,31.1,23.2,39.2,,Safdarjung,,,,,,
15-04-2020,31.2,24.0,39.7,,Safdarjung,,,,,,
16-04-2020,30.1,21.9,40.1,,Safdarjung,,,,,,
17-04-2020,31.2,25.7,39.6,,Safdarjung,,,,,,
18-04-2020,28.2,21.6,37.8,,Safdarjung,,,,,,
19-04-2020,27.3,19.0,37.3,7.1,Safdarjung,,,,,,
20-04-2020,26.4,20.2,35.2,0.0,Safdarjung,,,,,,
21-04-2020,27.2,19.2,34.2,,Safdarjung,,,,,,
22-04-2020,28.2,18.8,35.4,,Safdarjung,,,,,,
23-04-2020,28.3,23.2,36.1,,Safdarjung,,,,,,
24-04-2020,29.7,20.2,36.6,,Safdarjung,,,,,,
25-04-2020,30.3,23.8,38.4,,Safdarjung,,,,,,
26-04-2020,24.4,21.4,37.9,0.5,Safdarjung,,,,,,
27-04-2020,27.1,18.9,33.2,20.1,Safdarjung,,,,,,
28-04-2020,28.9,22.1,33.8,0.0,Safdarjung,,,,,,
29-04-2020,30.1,22.8,35.4,,Safdarjung,,,,,,
30-04-2020,31.1,25.0,37.8,,Safdarjung,,,,,,
01-05-2020,31.8,24.6,38.8,,Safdarjung,,,,,,
02-05-2020,31.2,24.4,38.8,,Safdarjung,,,,,,
03-05-2020,27.2,23.0,37.9,11.9,Safdarjung,,,,,,
04-05-2020,28.4,20.2,35.0,0.5,Safdarjung,,,,,,
05-05-2020,30.7,22.9,37.5,0.0,Safdarjung,,,,,,
06-05-2020,29.3,23.8,37.5,,Safdarjung,,,,,,
07-05-2020,29.4,21.6,36.6,,Safdarjung,,,,,,
08-05-2020,32.2,23.7,39.2,,Safdarjung,,,,,,
09-05-2020,33.5,26.2,40.4,,Safdarjung,,,,,,
10-05-2020,27.7,24.2,40.9,,Safdarjung,,,,,,
11-05-2020,29.3,20.7,35.5,,Safdarjung,,,,,,
12-05-2020,31.2,24.3,37.0,,Safdarjung,,,,,,
